"identifiant","ets_emissions","ets","country","year","did","treat","weights","subclass","sector_group","nace2dig","nace3dig"
"FR5702421",31000,1,"FR",2012,1,1,1,"FR","Other manufacturing",71,711
"FR5702421",21100,1,"FR",2013,1,1,1,"FR","Other manufacturing",71,711
"FR5702421",20600,1,"FR",2014,1,1,1,"FR","Other manufacturing",71,711
"FR5702421",21400,1,"FR",2015,1,1,1,"FR","Other manufacturing",71,711
"FR5702421",19200,1,"FR",2016,1,1,1,"FR","Other manufacturing",71,711
"FR5702421",19600,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5702421",21000,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5702421",21100,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5702421",20100,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5702421",13100,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5703284",14800,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5703284",14900,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5703284",14800,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5703284",15000,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5703284",13800,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5703284",14100,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5703284",14100,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5703284",11200,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800305",78800,1,"FR",2003,0,0,1,"FR","Cement & minerals",23,231
"FR5800305",76000,1,"FR",2004,0,0,1,"FR","Cement & minerals",23,231
"FR5800305",75900,1,"FR",2005,0,0,1,"FR","Cement & minerals",23,231
"FR5800305",73200,1,"FR",2006,0,0,1,"FR","Cement & minerals",23,231
"FR5800305",75500,1,"FR",2007,0,0,1,"FR","Cement & minerals",23,231
"FR5800305",77700,1,"FR",2008,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",49500,1,"FR",2009,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",64500,1,"FR",2010,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",74500,1,"FR",2011,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",76200,1,"FR",2012,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",61100,1,"FR",2013,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",57500,1,"FR",2014,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",72000,1,"FR",2015,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",75100,1,"FR",2016,1,1,1,"FR","Cement & minerals",23,231
"FR5800305",75500,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800305",60600,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800305",46800,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800305",41000,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800305",62600,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800305",61900,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800305",56100,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800351",19500,1,"FR",2003,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800351",19100,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800351",19600,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800351",19900,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800351",18200,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800351",19400,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800351",19600,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800351",20500,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800351",18400,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800351",19500,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800351",14500,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800356",47600,1,"FR",2003,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800356",46300,1,"FR",2004,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800356",32300,1,"FR",2005,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800356",43100,1,"FR",2006,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800356",47600,1,"FR",2007,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800356",42100,1,"FR",2008,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800356",35300,1,"FR",2009,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800379",32300,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800379",31800,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800379",30800,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800379",29600,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800379",29200,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",28700,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",29900,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",26000,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",28700,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",29000,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",25900,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",26900,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",26900,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800379",26900,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800379",25000,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800379",24700,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800379",28300,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800379",29500,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800379",24800,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800379",28400,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800386",45800,1,"FR",2003,0,0,1,"FR","Food & beverages",10,104
"FR5800386",33900,1,"FR",2004,0,0,1,"FR","Food & beverages",10,104
"FR5800386",39500,1,"FR",2005,0,0,1,"FR","Food & beverages",10,104
"FR5800386",39100,1,"FR",2006,0,0,1,"FR","Food & beverages",10,104
"FR5800386",43100,1,"FR",2007,0,0,1,"FR","Food & beverages",10,104
"FR5800386",58500,1,"FR",2008,1,1,1,"FR","Food & beverages",10,104
"FR5800386",63000,1,"FR",2009,1,1,1,"FR","Food & beverages",10,104
"FR5800386",59000,1,"FR",2010,1,1,1,"FR","Food & beverages",10,104
"FR5800386",43200,1,"FR",2011,1,1,1,"FR","Food & beverages",10,104
"FR5800386",39000,1,"FR",2012,1,1,1,"FR","Food & beverages",10,104
"FR5800386",29300,1,"FR",2013,1,1,1,"FR","Food & beverages",10,104
"FR5800386",21700,1,"FR",2014,1,1,1,"FR","Food & beverages",10,104
"FR5800386",18900,1,"FR",2015,1,1,1,"FR","Food & beverages",10,104
"FR5800386",16200,1,"FR",2016,1,1,1,"FR","Food & beverages",10,104
"FR5800386",16700,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800386",14000,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800386",10000,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800387",24200,1,"FR",2003,0,0,1,"FR","Power & heat (combustion)",38,382
"FR5800387",29000,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",38,382
"FR5800387",21400,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",38,382
"FR5800387",17200,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",38,382
"FR5800387",16600,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",38,382
"FR5800398",35900,1,"FR",2003,0,0,1,"FR","Food & beverages",10,108
"FR5800398",35400,1,"FR",2004,0,0,1,"FR","Food & beverages",10,108
"FR5800398",37600,1,"FR",2005,0,0,1,"FR","Food & beverages",10,108
"FR5800398",31200,1,"FR",2006,0,0,1,"FR","Food & beverages",10,108
"FR5800398",30800,1,"FR",2007,0,0,1,"FR","Food & beverages",10,108
"FR5800398",38600,1,"FR",2008,1,1,1,"FR","Food & beverages",10,108
"FR5800398",40200,1,"FR",2009,1,1,1,"FR","Food & beverages",10,108
"FR5800398",37200,1,"FR",2010,1,1,1,"FR","Food & beverages",10,108
"FR5800398",41800,1,"FR",2011,1,1,1,"FR","Food & beverages",10,108
"FR5800398",37800,1,"FR",2012,1,1,1,"FR","Food & beverages",10,108
"FR5800398",38700,1,"FR",2013,1,1,1,"FR","Food & beverages",10,108
"FR5800398",42000,1,"FR",2014,1,1,1,"FR","Food & beverages",10,108
"FR5800398",39000,1,"FR",2015,1,1,1,"FR","Food & beverages",10,108
"FR5800398",40400,1,"FR",2016,1,1,1,"FR","Food & beverages",10,108
"FR5800398",46400,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800398",57400,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800398",55200,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800398",70400,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800398",60800,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800398",59900,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800398",63300,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800409",40800,1,"FR",2004,0,0,1,"FR","Other manufacturing",29,291
"FR5800409",41200,1,"FR",2005,0,0,1,"FR","Other manufacturing",29,291
"FR5800409",32700,1,"FR",2006,0,0,1,"FR","Other manufacturing",29,291
"FR5800409",35000,1,"FR",2007,0,0,1,"FR","Other manufacturing",29,291
"FR5800409",27700,1,"FR",2008,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",20700,1,"FR",2009,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",25900,1,"FR",2010,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",19000,1,"FR",2011,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",15300,1,"FR",2012,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",17400,1,"FR",2013,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",22900,1,"FR",2014,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",31300,1,"FR",2015,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",33200,1,"FR",2016,1,1,1,"FR","Other manufacturing",29,291
"FR5800409",35700,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800409",31600,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800409",29500,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800409",22600,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800409",25800,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800409",20600,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800409",22300,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800410",32000,1,"FR",2003,0,0,1,"FR","Other manufacturing",29,293
"FR5800410",29000,1,"FR",2004,0,0,1,"FR","Other manufacturing",29,293
"FR5800410",25500,1,"FR",2005,0,0,1,"FR","Other manufacturing",29,293
"FR5800410",22000,1,"FR",2006,0,0,1,"FR","Other manufacturing",29,293
"FR5800410",18800,1,"FR",2007,0,0,1,"FR","Other manufacturing",29,293
"FR5800410",15200,1,"FR",2008,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",13800,1,"FR",2009,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",17400,1,"FR",2010,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",14100,1,"FR",2011,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",15700,1,"FR",2012,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",16600,1,"FR",2013,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",15300,1,"FR",2014,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",16700,1,"FR",2015,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",18700,1,"FR",2016,1,1,1,"FR","Other manufacturing",29,293
"FR5800410",17400,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800410",18500,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800410",16300,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800410",11800,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800410",11500,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800412",56000,1,"FR",2003,0,0,1,"FR","Other manufacturing",21,211
"FR5800412",35700,1,"FR",2004,0,0,1,"FR","Other manufacturing",21,211
"FR5800412",34600,1,"FR",2005,0,0,1,"FR","Other manufacturing",21,211
"FR5800412",26690,1,"FR",2006,0,0,1,"FR","Other manufacturing",21,211
"FR5800412",27100,1,"FR",2007,0,0,1,"FR","Other manufacturing",21,211
"FR5800412",27700,1,"FR",2008,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",22500,1,"FR",2009,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",24800,1,"FR",2010,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",19300,1,"FR",2011,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",25800,1,"FR",2012,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",26900,1,"FR",2013,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",26100,1,"FR",2014,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",28000,1,"FR",2015,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",29100,1,"FR",2016,1,1,1,"FR","Other manufacturing",21,211
"FR5800412",28700,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800412",24900,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800412",34200,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800412",22600,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800412",19400,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800412",20000,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800412",19700,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800429",27500,1,"FR",2004,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800429",17400,1,"FR",2005,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800429",15500,1,"FR",2006,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800429",14300,1,"FR",2007,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800429",14000,1,"FR",2008,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",13900,1,"FR",2009,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",14600,1,"FR",2010,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",13600,1,"FR",2011,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",13000,1,"FR",2012,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",12800,1,"FR",2013,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",12300,1,"FR",2014,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",12500,1,"FR",2015,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",12400,1,"FR",2016,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800429",12800,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800429",12500,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800429",12400,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800429",11700,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800429",11600,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800429",11000,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800429",10500,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800444",45500,1,"FR",2003,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800444",46300,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800444",45000,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800444",45500,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800444",42000,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800444",42300,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800444",40900,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800444",42200,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800444",34600,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800444",23800,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800444",0,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800444",0,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800444",13200,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800444",17700,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800444",17500,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800444",11800,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800444",14400,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800444",10400,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800445",45600,1,"FR",2003,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800445",48400,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800445",43800,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800445",47600,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800445",41400,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800445",43300,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",42300,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",43400,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",34400,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",38500,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",40700,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",37100,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",37100,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",38500,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800445",34300,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800445",30100,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800445",30500,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800445",31400,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800445",26100,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800445",23800,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800445",23000,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800446",12800,1,"FR",2003,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800446",12700,1,"FR",2004,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800446",12500,1,"FR",2005,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800446",12400,1,"FR",2006,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800446",11200,1,"FR",2007,0,0,1,"FR","Power & heat (combustion)",35,353
"FR5800446",12500,1,"FR",2008,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",12500,1,"FR",2009,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",13300,1,"FR",2010,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",11300,1,"FR",2011,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",11800,1,"FR",2012,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",12600,1,"FR",2013,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",10100,1,"FR",2014,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",0,1,"FR",2015,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",0,1,"FR",2016,1,1,1,"FR","Power & heat (combustion)",35,353
"FR5800446",0,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800446",0,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800446",7700,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800446",7400,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800446",5900,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800446",3100,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800446",4200,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800496",30000,1,"FR",2003,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800496",29000,1,"FR",2004,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800496",32800,1,"FR",2005,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800496",30500,1,"FR",2006,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800496",30800,1,"FR",2007,0,0,1,"FR","Refineries & chemicals",20,201
"FR5800496",29500,1,"FR",2008,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",35600,1,"FR",2009,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",36200,1,"FR",2010,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",26200,1,"FR",2011,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",24500,1,"FR",2012,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",24700,1,"FR",2013,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",26200,1,"FR",2014,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",27300,1,"FR",2015,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",28200,1,"FR",2016,1,1,1,"FR","Refineries & chemicals",20,201
"FR5800496",26400,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800496",35500,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800496",44400,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800496",39400,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800496",27100,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800496",25000,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800496",24800,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800523",56600,1,"FR",2003,0,0,1,"FR","Food & beverages",10,108
"FR5800523",60000,1,"FR",2004,0,0,1,"FR","Food & beverages",10,108
"FR5800523",63700,1,"FR",2005,0,0,1,"FR","Food & beverages",10,108
"FR5800523",60600,1,"FR",2006,0,0,1,"FR","Food & beverages",10,108
"FR5800523",62800,1,"FR",2007,0,0,1,"FR","Food & beverages",10,108
"FR5800523",57800,1,"FR",2008,1,1,1,"FR","Food & beverages",10,108
"FR5800523",57100,1,"FR",2009,1,1,1,"FR","Food & beverages",10,108
"FR5800523",56800,1,"FR",2010,1,1,1,"FR","Food & beverages",10,108
"FR5800523",48800,1,"FR",2011,1,1,1,"FR","Food & beverages",10,108
"FR5800523",47300,1,"FR",2012,1,1,1,"FR","Food & beverages",10,108
"FR5800523",48300,1,"FR",2013,1,1,1,"FR","Food & beverages",10,108
"FR5800523",46100,1,"FR",2014,1,1,1,"FR","Food & beverages",10,108
"FR5800523",49000,1,"FR",2015,1,1,1,"FR","Food & beverages",10,108
"FR5800523",36200,1,"FR",2016,1,1,1,"FR","Food & beverages",10,108
"FR5800523",27200,1,"FR",2017,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800523",23400,1,"FR",2018,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800523",25200,1,"FR",2019,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800523",22400,1,"FR",2020,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800523",25500,1,"FR",2021,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800523",23500,1,"FR",2022,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800523",18200,1,"FR",2023,1,1,1,"FR","Other manufacturing",NA,NA
"FR5800540",47000,1,"FR",2003,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800540",39000,1,"FR",2004,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800540",20000,1,"FR",2005,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800540",22000,1,"FR",2006,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800540",39000,1,"FR",2007,0,0,1,"FR","Pulp, paper & wood",17,171
"FR5800540",37000,1,"FR",2008,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800540",0,1,"FR",2009,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800540",0,1,"FR",2010,1,1,1,"FR","Pulp, paper & wood",17,171
"FR5800540",0,1,"FR",2011,1,1,1,"FR","Pulp, paper & wood",17,171
