Anleggsnavn;Fylke;Kommune;NACE Kode;year;ets_emissions;Grunnlagsverdi for luft;utslipp;Grunnlagsverdi for vann;Enhet;AnleggId;Org.nr.
Risavika production as;Rogaland;Sola;52.216;2016;24.631;B;;;1000 tonn;23290;813676362
Risavika production as;Rogaland;Sola;52.216;2017;29.24;B;;;1000 tonn;23290;813676362
Risavika production as;Rogaland;Sola;52.216;2018;29.0005;B;;;1000 tonn;23290;813676362
Risavika production as;Rogaland;Sola;52.216;2019;12.215;B;;;1000 tonn;23290;813676362
Risavika production as;Rogaland;Sola;52.216;2020;28.3;B;;;1000 tonn;23290;813676362
Risavika production as;Rogaland;Sola;52.216;2021;29.25;B;;;1000 tonn;23290;813676362
Risavika production as;Rogaland;Sola;52.216;2022;22.71;B;;;1000 tonn;23290;813676362
Risavika production as;Rogaland;Sola;52.216;2023;19.85;B;;;1000 tonn;23290;813676362
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2010;74.058;M;;;1000 tonn;23694;994537989
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2011;77.893;;;;1000 tonn;23694;994537989
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2012;76.183;M;;;1000 tonn;23694;994537989
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2013;57.27358;M;;;1000 tonn;23694;994537989
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2014;64.936;M;;;1000 tonn;23694;994537989
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2015;72.381;;;;1000 tonn;23694;994537989
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2016;68;;;;1000 tonn;23694;994537989
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2017;61.30368;B;;;1000 tonn;23694;994537989
Trust arcticugol barentsburg, kraftverk og gruvevirksomhet;Svalbard;Svalbard;05.100;2018;63.021;;;;1000 tonn;23694;994537989
Glasopor as;Innlandet;Skjåk;23.19;2011;3.204;E;;;1000 tonn;23857;984367112
Glasopor as;Innlandet;Skjåk;23.19;2012;3.7;E;;;1000 tonn;23857;984367112
Glasopor as;Innlandet;Skjåk;23.19;2013;3.39;B;;;1000 tonn;23857;984367112
Glasopor as;Innlandet;Skjåk;23.19;2014;3.8;E;;;1000 tonn;23857;984367112
Glasopor as;Innlandet;Skjåk;23.19;2015;3.939;B;;;1000 tonn;23857;984367112
Glasopor as;Innlandet;Skjåk;23.19;2016;1.01;E;;;1000 tonn;23857;984367112
Glasopor as;Innlandet;Skjåk;23.19;2017;0;E;;;1000 tonn;23857;984367112
Returkraft as;Agder;Kristiansand;38.21;2019;64.65;B;;;1000 tonn;24592;991630538
Returkraft as;Agder;Kristiansand;38.21;2020;64.56;B;;;1000 tonn;24592;991630538
Returkraft as;Agder;Kristiansand;38.21;2021;37.82;B;;;1000 tonn;24592;991630538
Returkraft as;Agder;Kristiansand;38.21;2022;60.2979;B;;;1000 tonn;24592;991630538
Returkraft as;Agder;Kristiansand;38.21;2023;78.23;B;;;1000 tonn;24592;991630538
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2011;2.04;B;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2012;0.27;B;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2013;0.304;B;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2014;0.304;B;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2015;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2016;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2017;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2018;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2019;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2020;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2021;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2022;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2023;0;E;;;1000 tonn;24992;973156950
Sibelco nordic as, avd. lillesand;Agder;Lillesand;08.990;2024;0;E;;;1000 tonn;24992;973156950
Tine avd. jæren;Rogaland;Hå;10.51;2011;5.897;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2012;10.87;M;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2013;12.712;M;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2014;13.717;M;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2015;15.6;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2016;15.7;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2017;17;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2018;11.447;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2019;10.262;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2020;10.519;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2021;10.819;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2022;11.709;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2023;9.058;B;;;1000 tonn;25096;995751089
Tine avd. jæren;Rogaland;Hå;10.51;2024;4744;B;;;1000 tonn;25096;995751089
Q-meieriene as avd. gausdal;Innlandet;Gausdal;10.51;2018;0.13;E;;;1000 tonn;25180;977341469
Q-meieriene as avd. gausdal;Innlandet;Gausdal;10.51;2019;0;E;;;1000 tonn;25180;977341469
Q-meieriene as avd. gausdal;Innlandet;Gausdal;10.51;2020;0;E;;;1000 tonn;25180;977341469
Q-meieriene as avd. gausdal;Innlandet;Gausdal;10.51;2021;2.178;B;;;1000 tonn;25180;977341469
Q-meieriene as avd. gausdal;Innlandet;Gausdal;10.51;2022;2.15;B;;;1000 tonn;25180;977341469
Q-meieriene as avd. gausdal;Innlandet;Gausdal;10.51;2023;2.3;M;;;1000 tonn;25180;977341469
Q-meieriene as avd. gausdal;Innlandet;Gausdal;10.51;2024;2.1;B;;;1000 tonn;25180;977341469
Lutelandet offshore as;Vestland;Fjaler;71.129;2017;0.2036;E;;;1000 tonn;25316;994592807
Lutelandet offshore as;Vestland;Fjaler;71.129;2018;0.399;E;;;1000 tonn;25316;994592807
Nortura sandeid;Rogaland;Vindafjord;10.11;2011;0.793;B;;;1000 tonn;6014;974132168
Nortura sandeid;Rogaland;Vindafjord;10.11;2012;0.681;B;;;1000 tonn;6014;974132168
Nortura sandeid;Rogaland;Vindafjord;10.11;2013;0.485;B;;;1000 tonn;6014;974132168
Nortura sandeid;Rogaland;Vindafjord;10.11;2014;0.6256;B;;;1000 tonn;6014;974132168
Nortura sandeid;Rogaland;Vindafjord;10.11;2015;0.098;B;;;1000 tonn;6014;974132168
Fatland jæren;Rogaland;Sandnes;10.11;2008;0.1019;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2009;0.0937;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2010;0.155;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2011;0.136;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2012;0.0227;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2013;0.024;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2014;0.0256;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2015;0.0232;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2016;0.042;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2017;0.049;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2018;0.058;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2019;0.05;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2020;0.039;B;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2021;0;E;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2022;0;E;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2023;0;E;;;1000 tonn;6016;974116006
Fatland jæren;Rogaland;Sandnes;10.11;2024;0.1;E;;;1000 tonn;6016;974116006
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2008;0.808;;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2009;0.794;;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2010;0;E;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2011;0;E;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2012;0;E;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2013;48.6;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2014;48.1;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2015;48.8;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2016;46.5;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2017;44.9;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2018;46;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2019;38.2;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2020;40.02;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2021;37.9;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2022;39.7;B;;;1000 tonn;6023;977107598
Frevar - forbrenningsanlegget;Østfold;Fredrikstad;38.21;2023;39.3;B;;;1000 tonn;6023;977107598
Borregaard - forbrenningsanlegget;Østfold;Sarpsborg;17.11;2013;37.5;B;;;1000 tonn;6024;974286599
Borregaard - forbrenningsanlegget;Østfold;Sarpsborg;17.11;2014;36.8;B;;;1000 tonn;6024;974286599
Borregaard - forbrenningsanlegget;Østfold;Sarpsborg;17.11;2015;37.5;B;;;1000 tonn;6024;974286599
Borregaard - forbrenningsanlegget;Østfold;Sarpsborg;17.11;2016;36.1;B;;;1000 tonn;6024;974286599
Borregaard - forbrenningsanlegget;Østfold;Sarpsborg;17.11;2017;33.5;B;;;1000 tonn;6024;974286599
Borregaard - forbrenningsanlegget;Østfold;Sarpsborg;17.11;2018;34.6;B;;;1000 tonn;6024;974286599
Green-tex norway as;Østfold;Moss;13.96;2001;0.8;;;;1000 tonn;6028;987018232
Green-tex norway as;Østfold;Moss;13.96;2002;0.8;;;;1000 tonn;6028;987018232
Green-tex norway as;Østfold;Moss;13.96;2003;0.8;;;;1000 tonn;6028;987018232
Green-tex norway as;Østfold;Moss;13.96;2004;0.32;;;;1000 tonn;6028;987018232
Green-tex norway as;Østfold;Moss;13.96;2005;0.32;;;;1000 tonn;6028;987018232
Vingcard a.s - overflatebehandlingsanlegget;Østfold;Moss;46.74;2004;0.6157;;;;1000 tonn;6029;974517434
Vingcard a.s - overflatebehandlingsanlegget;Østfold;Moss;46.74;2005;0.4989;;;;1000 tonn;6029;974517434
Vingcard a.s - overflatebehandlingsanlegget;Østfold;Moss;46.74;2007;0.252;B;;;1000 tonn;6029;974517434
Vingcard a.s - overflatebehandlingsanlegget;Østfold;Moss;46.74;2008;0.144;B;;;1000 tonn;6029;974517434
Vingcard a.s - overflatebehandlingsanlegget;Østfold;Moss;46.74;2009;0.235;B;;;1000 tonn;6029;974517434
Nortura hærland;Østfold;Indre Østfold;10.13;2004;0.632;;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2005;0.643;;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2003;0.427;;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2002;0.177;;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2001;0.197;;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2007;0.685;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2008;0.719;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2009;0.688;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2010;0.904;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2011;0.726;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2012;0.805;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2013;0.416;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2014;0.733;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2015;1.258;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2016;1.136;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2017;1.19;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2018;1.14;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2019;1.05;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2020;0.74;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2021;0.73;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2022;0.76;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2023;1.34;B;;;1000 tonn;6031;973217070
Nortura hærland;Østfold;Indre Østfold;10.13;2024;0.48;B;;;1000 tonn;6031;973217070
Gyproc a.s;Østfold;Fredrikstad;23.62;2001;13.9;;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2002;13.4;;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2003;13.7;;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2004;14.6;;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2005;16;;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2006;15;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2007;17.616;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2008;15.849;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2009;12.417;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2010;12.17;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2011;12;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2012;10.2;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2013;10.1;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2014;10.3;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2015;10.9;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2016;13.2;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2017;13.12;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2018;13.12;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2019;14.3;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2020;14.1;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2021;15.8;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2022;15.324;B;;;1000 tonn;6033;974188945
Gyproc a.s;Østfold;Fredrikstad;23.62;2023;0;M;;;1000 tonn;6033;974188945
Watvedt;Østfold;Rakkestad;01.479;2008;0.05;E;;;1000 tonn;6038;992307013
Watvedt;Østfold;Rakkestad;01.479;2009;0.05;E;;;1000 tonn;6038;992307013
Watvedt;Østfold;Rakkestad;01.479;2011;0;E;;;1000 tonn;6038;992307013
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2001;3.6;;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2010;4.788;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2011;3.084;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2012;3.047;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2013;3.508;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2014;3.074;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2015;3.06;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2016;2.99;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2017;2.64;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2018;2.79;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2019;0.0024;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2020;2.2;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2021;1.45;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2022;1.15;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2023;1.2;B;;;1000 tonn;6058;973624113
Hoff avd sundnes brenneri;Trøndelag;Inderøy;10.31;2024;0.8;B;;;1000 tonn;6058;973624113
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2013;1.496;B;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2014;0.754;E;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2015;1.667;E;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2016;0.816;B;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2017;3.8;B;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2018;5.16;B;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2019;11.9;B;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2020;4.97;B;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2021;3.96;E;;;1000 tonn;6060;973174819
Nortura sa steinkjer;Trøndelag;Steinkjer;10.11;2022;0.124;B;;;1000 tonn;6060;973174819
